datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/1/2013 5:00:00 AM,1/1/2013 12:00:00 AM,1/1/2013 6:00:00 AM,1/1/2013 1:00:00 AM,AEP,14327
1/1/2013 6:00:00 AM,1/1/2013 1:00:00 AM,1/1/2013 7:00:00 AM,1/1/2013 2:00:00 AM,AEP,14190
1/1/2013 7:00:00 AM,1/1/2013 2:00:00 AM,1/1/2013 8:00:00 AM,1/1/2013 3:00:00 AM,AEP,13785
1/1/2013 8:00:00 AM,1/1/2013 3:00:00 AM,1/1/2013 9:00:00 AM,1/1/2013 4:00:00 AM,AEP,13730
1/1/2013 9:00:00 AM,1/1/2013 4:00:00 AM,1/1/2013 10:00:00 AM,1/1/2013 5:00:00 AM,AEP,13820
1/1/2013 10:00:00 AM,1/1/2013 5:00:00 AM,1/1/2013 11:00:00 AM,1/1/2013 6:00:00 AM,AEP,13938
1/1/2013 11:00:00 AM,1/1/2013 6:00:00 AM,1/1/2013 12:00:00 PM,1/1/2013 7:00:00 AM,AEP,14276
1/1/2013 12:00:00 PM,1/1/2013 7:00:00 AM,1/1/2013 1:00:00 PM,1/1/2013 8:00:00 AM,AEP,14459
1/1/2013 1:00:00 PM,1/1/2013 8:00:00 AM,1/1/2013 2:00:00 PM,1/1/2013 9:00:00 AM,AEP,14504
1/1/2013 2:00:00 PM,1/1/2013 9:00:00 AM,1/1/2013 3:00:00 PM,1/1/2013 10:00:00 AM,AEP,14853
1/1/2013 3:00:00 PM,1/1/2013 10:00:00 AM,1/1/2013 4:00:00 PM,1/1/2013 11:00:00 AM,AEP,15261
1/1/2013 4:00:00 PM,1/1/2013 11:00:00 AM,1/1/2013 5:00:00 PM,1/1/2013 12:00:00 PM,AEP,15443
1/1/2013 5:00:00 PM,1/1/2013 12:00:00 PM,1/1/2013 6:00:00 PM,1/1/2013 1:00:00 PM,AEP,15381
1/1/2013 6:00:00 PM,1/1/2013 1:00:00 PM,1/1/2013 7:00:00 PM,1/1/2013 2:00:00 PM,AEP,15326
1/1/2013 7:00:00 PM,1/1/2013 2:00:00 PM,1/1/2013 8:00:00 PM,1/1/2013 3:00:00 PM,AEP,15298
1/1/2013 8:00:00 PM,1/1/2013 3:00:00 PM,1/1/2013 9:00:00 PM,1/1/2013 4:00:00 PM,AEP,15302
1/1/2013 9:00:00 PM,1/1/2013 4:00:00 PM,1/1/2013 10:00:00 PM,1/1/2013 5:00:00 PM,AEP,15581
1/1/2013 10:00:00 PM,1/1/2013 5:00:00 PM,1/1/2013 11:00:00 PM,1/1/2013 6:00:00 PM,AEP,16524
1/1/2013 11:00:00 PM,1/1/2013 6:00:00 PM,1/2/2013 12:00:00 AM,1/1/2013 7:00:00 PM,AEP,16936
1/2/2013 12:00:00 AM,1/1/2013 7:00:00 PM,1/2/2013 1:00:00 AM,1/1/2013 8:00:00 PM,AEP,16898
1/2/2013 1:00:00 AM,1/1/2013 8:00:00 PM,1/2/2013 2:00:00 AM,1/1/2013 9:00:00 PM,AEP,16726
1/2/2013 2:00:00 AM,1/1/2013 9:00:00 PM,1/2/2013 3:00:00 AM,1/1/2013 10:00:00 PM,AEP,16243
1/2/2013 3:00:00 AM,1/1/2013 10:00:00 PM,1/2/2013 4:00:00 AM,1/1/2013 11:00:00 PM,AEP,15727
1/2/2013 4:00:00 AM,1/1/2013 11:00:00 PM,1/2/2013 5:00:00 AM,1/2/2013 12:00:00 AM,AEP,15168
1/2/2013 5:00:00 AM,1/2/2013 12:00:00 AM,1/2/2013 6:00:00 AM,1/2/2013 1:00:00 AM,AEP,14919
1/2/2013 6:00:00 AM,1/2/2013 1:00:00 AM,1/2/2013 7:00:00 AM,1/2/2013 2:00:00 AM,AEP,14732
1/2/2013 7:00:00 AM,1/2/2013 2:00:00 AM,1/2/2013 8:00:00 AM,1/2/2013 3:00:00 AM,AEP,14721
1/2/2013 8:00:00 AM,1/2/2013 3:00:00 AM,1/2/2013 9:00:00 AM,1/2/2013 4:00:00 AM,AEP,14817
1/2/2013 9:00:00 AM,1/2/2013 4:00:00 AM,1/2/2013 10:00:00 AM,1/2/2013 5:00:00 AM,AEP,15098
1/2/2013 10:00:00 AM,1/2/2013 5:00:00 AM,1/2/2013 11:00:00 AM,1/2/2013 6:00:00 AM,AEP,16009
1/2/2013 11:00:00 AM,1/2/2013 6:00:00 AM,1/2/2013 12:00:00 PM,1/2/2013 7:00:00 AM,AEP,17396
1/2/2013 12:00:00 PM,1/2/2013 7:00:00 AM,1/2/2013 1:00:00 PM,1/2/2013 8:00:00 AM,AEP,18541
1/2/2013 1:00:00 PM,1/2/2013 8:00:00 AM,1/2/2013 2:00:00 PM,1/2/2013 9:00:00 AM,AEP,18783
1/2/2013 2:00:00 PM,1/2/2013 9:00:00 AM,1/2/2013 3:00:00 PM,1/2/2013 10:00:00 AM,AEP,18773
1/2/2013 3:00:00 PM,1/2/2013 10:00:00 AM,1/2/2013 4:00:00 PM,1/2/2013 11:00:00 AM,AEP,18688
1/2/2013 4:00:00 PM,1/2/2013 11:00:00 AM,1/2/2013 5:00:00 PM,1/2/2013 12:00:00 PM,AEP,18372
1/2/2013 5:00:00 PM,1/2/2013 12:00:00 PM,1/2/2013 6:00:00 PM,1/2/2013 1:00:00 PM,AEP,18068
1/2/2013 6:00:00 PM,1/2/2013 1:00:00 PM,1/2/2013 7:00:00 PM,1/2/2013 2:00:00 PM,AEP,17870
1/2/2013 7:00:00 PM,1/2/2013 2:00:00 PM,1/2/2013 8:00:00 PM,1/2/2013 3:00:00 PM,AEP,17619
1/2/2013 8:00:00 PM,1/2/2013 3:00:00 PM,1/2/2013 9:00:00 PM,1/2/2013 4:00:00 PM,AEP,17612
1/2/2013 9:00:00 PM,1/2/2013 4:00:00 PM,1/2/2013 10:00:00 PM,1/2/2013 5:00:00 PM,AEP,17926
1/2/2013 10:00:00 PM,1/2/2013 5:00:00 PM,1/2/2013 11:00:00 PM,1/2/2013 6:00:00 PM,AEP,19078
1/2/2013 11:00:00 PM,1/2/2013 6:00:00 PM,1/3/2013 12:00:00 AM,1/2/2013 7:00:00 PM,AEP,19621
1/3/2013 12:00:00 AM,1/2/2013 7:00:00 PM,1/3/2013 1:00:00 AM,1/2/2013 8:00:00 PM,AEP,19568
1/3/2013 1:00:00 AM,1/2/2013 8:00:00 PM,1/3/2013 2:00:00 AM,1/2/2013 9:00:00 PM,AEP,19391
1/3/2013 2:00:00 AM,1/2/2013 9:00:00 PM,1/3/2013 3:00:00 AM,1/2/2013 10:00:00 PM,AEP,18986
1/3/2013 3:00:00 AM,1/2/2013 10:00:00 PM,1/3/2013 4:00:00 AM,1/2/2013 11:00:00 PM,AEP,18186
1/3/2013 4:00:00 AM,1/2/2013 11:00:00 PM,1/3/2013 5:00:00 AM,1/3/2013 12:00:00 AM,AEP,17323
1/3/2013 5:00:00 AM,1/3/2013 12:00:00 AM,1/3/2013 6:00:00 AM,1/3/2013 1:00:00 AM,AEP,16864
1/3/2013 6:00:00 AM,1/3/2013 1:00:00 AM,1/3/2013 7:00:00 AM,1/3/2013 2:00:00 AM,AEP,16547
1/3/2013 7:00:00 AM,1/3/2013 2:00:00 AM,1/3/2013 8:00:00 AM,1/3/2013 3:00:00 AM,AEP,16361
1/3/2013 8:00:00 AM,1/3/2013 3:00:00 AM,1/3/2013 9:00:00 AM,1/3/2013 4:00:00 AM,AEP,16285
1/3/2013 9:00:00 AM,1/3/2013 4:00:00 AM,1/3/2013 10:00:00 AM,1/3/2013 5:00:00 AM,AEP,16649
1/3/2013 10:00:00 AM,1/3/2013 5:00:00 AM,1/3/2013 11:00:00 AM,1/3/2013 6:00:00 AM,AEP,17468
1/3/2013 11:00:00 AM,1/3/2013 6:00:00 AM,1/3/2013 12:00:00 PM,1/3/2013 7:00:00 AM,AEP,18871
1/3/2013 12:00:00 PM,1/3/2013 7:00:00 AM,1/3/2013 1:00:00 PM,1/3/2013 8:00:00 AM,AEP,19818
1/3/2013 1:00:00 PM,1/3/2013 8:00:00 AM,1/3/2013 2:00:00 PM,1/3/2013 9:00:00 AM,AEP,19685
1/3/2013 2:00:00 PM,1/3/2013 9:00:00 AM,1/3/2013 3:00:00 PM,1/3/2013 10:00:00 AM,AEP,19474
1/3/2013 3:00:00 PM,1/3/2013 10:00:00 AM,1/3/2013 4:00:00 PM,1/3/2013 11:00:00 AM,AEP,19008
1/3/2013 4:00:00 PM,1/3/2013 11:00:00 AM,1/3/2013 5:00:00 PM,1/3/2013 12:00:00 PM,AEP,18567
1/3/2013 5:00:00 PM,1/3/2013 12:00:00 PM,1/3/2013 6:00:00 PM,1/3/2013 1:00:00 PM,AEP,18182
1/3/2013 6:00:00 PM,1/3/2013 1:00:00 PM,1/3/2013 7:00:00 PM,1/3/2013 2:00:00 PM,AEP,17751
1/3/2013 7:00:00 PM,1/3/2013 2:00:00 PM,1/3/2013 8:00:00 PM,1/3/2013 3:00:00 PM,AEP,17434
1/3/2013 8:00:00 PM,1/3/2013 3:00:00 PM,1/3/2013 9:00:00 PM,1/3/2013 4:00:00 PM,AEP,17340
1/3/2013 9:00:00 PM,1/3/2013 4:00:00 PM,1/3/2013 10:00:00 PM,1/3/2013 5:00:00 PM,AEP,17578
1/3/2013 10:00:00 PM,1/3/2013 5:00:00 PM,1/3/2013 11:00:00 PM,1/3/2013 6:00:00 PM,AEP,18650
1/3/2013 11:00:00 PM,1/3/2013 6:00:00 PM,1/4/2013 12:00:00 AM,1/3/2013 7:00:00 PM,AEP,19387
1/4/2013 12:00:00 AM,1/3/2013 7:00:00 PM,1/4/2013 1:00:00 AM,1/3/2013 8:00:00 PM,AEP,19367
1/4/2013 1:00:00 AM,1/3/2013 8:00:00 PM,1/4/2013 2:00:00 AM,1/3/2013 9:00:00 PM,AEP,19229
1/4/2013 2:00:00 AM,1/3/2013 9:00:00 PM,1/4/2013 3:00:00 AM,1/3/2013 10:00:00 PM,AEP,18764
1/4/2013 3:00:00 AM,1/3/2013 10:00:00 PM,1/4/2013 4:00:00 AM,1/3/2013 11:00:00 PM,AEP,17948
1/4/2013 4:00:00 AM,1/3/2013 11:00:00 PM,1/4/2013 5:00:00 AM,1/4/2013 12:00:00 AM,AEP,17130
1/4/2013 5:00:00 AM,1/4/2013 12:00:00 AM,1/4/2013 6:00:00 AM,1/4/2013 1:00:00 AM,AEP,16547
1/4/2013 6:00:00 AM,1/4/2013 1:00:00 AM,1/4/2013 7:00:00 AM,1/4/2013 2:00:00 AM,AEP,16209
1/4/2013 7:00:00 AM,1/4/2013 2:00:00 AM,1/4/2013 8:00:00 AM,1/4/2013 3:00:00 AM,AEP,16083
1/4/2013 8:00:00 AM,1/4/2013 3:00:00 AM,1/4/2013 9:00:00 AM,1/4/2013 4:00:00 AM,AEP,16117
1/4/2013 9:00:00 AM,1/4/2013 4:00:00 AM,1/4/2013 10:00:00 AM,1/4/2013 5:00:00 AM,AEP,16513
1/4/2013 10:00:00 AM,1/4/2013 5:00:00 AM,1/4/2013 11:00:00 AM,1/4/2013 6:00:00 AM,AEP,17156
1/4/2013 11:00:00 AM,1/4/2013 6:00:00 AM,1/4/2013 12:00:00 PM,1/4/2013 7:00:00 AM,AEP,18655
1/4/2013 12:00:00 PM,1/4/2013 7:00:00 AM,1/4/2013 1:00:00 PM,1/4/2013 8:00:00 AM,AEP,19462
1/4/2013 1:00:00 PM,1/4/2013 8:00:00 AM,1/4/2013 2:00:00 PM,1/4/2013 9:00:00 AM,AEP,19408
1/4/2013 2:00:00 PM,1/4/2013 9:00:00 AM,1/4/2013 3:00:00 PM,1/4/2013 10:00:00 AM,AEP,19190
1/4/2013 3:00:00 PM,1/4/2013 10:00:00 AM,1/4/2013 4:00:00 PM,1/4/2013 11:00:00 AM,AEP,18865
1/4/2013 4:00:00 PM,1/4/2013 11:00:00 AM,1/4/2013 5:00:00 PM,1/4/2013 12:00:00 PM,AEP,18558
1/4/2013 5:00:00 PM,1/4/2013 12:00:00 PM,1/4/2013 6:00:00 PM,1/4/2013 1:00:00 PM,AEP,18209
1/4/2013 6:00:00 PM,1/4/2013 1:00:00 PM,1/4/2013 7:00:00 PM,1/4/2013 2:00:00 PM,AEP,17892
1/4/2013 7:00:00 PM,1/4/2013 2:00:00 PM,1/4/2013 8:00:00 PM,1/4/2013 3:00:00 PM,AEP,17503
