datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/1/2012 8:00:00 PM,1/1/2012 3:00:00 PM,1/1/2012 9:00:00 PM,1/1/2012 4:00:00 PM,AEP,14201
1/1/2012 9:00:00 PM,1/1/2012 4:00:00 PM,1/1/2012 10:00:00 PM,1/1/2012 5:00:00 PM,AEP,14571
1/1/2012 10:00:00 PM,1/1/2012 5:00:00 PM,1/1/2012 11:00:00 PM,1/1/2012 6:00:00 PM,AEP,15364
1/1/2012 11:00:00 PM,1/1/2012 6:00:00 PM,1/2/2012 12:00:00 AM,1/1/2012 7:00:00 PM,AEP,15939
1/2/2012 12:00:00 AM,1/1/2012 7:00:00 PM,1/2/2012 1:00:00 AM,1/1/2012 8:00:00 PM,AEP,15967
1/2/2012 1:00:00 AM,1/1/2012 8:00:00 PM,1/2/2012 2:00:00 AM,1/1/2012 9:00:00 PM,AEP,15911
1/2/2012 2:00:00 AM,1/1/2012 9:00:00 PM,1/2/2012 3:00:00 AM,1/1/2012 10:00:00 PM,AEP,15621
1/2/2012 3:00:00 AM,1/1/2012 10:00:00 PM,1/2/2012 4:00:00 AM,1/1/2012 11:00:00 PM,AEP,15154
1/2/2012 4:00:00 AM,1/1/2012 11:00:00 PM,1/2/2012 5:00:00 AM,1/2/2012 12:00:00 AM,AEP,14672
1/2/2012 5:00:00 AM,1/2/2012 12:00:00 AM,1/2/2012 6:00:00 AM,1/2/2012 1:00:00 AM,AEP,14246
1/2/2012 6:00:00 AM,1/2/2012 1:00:00 AM,1/2/2012 7:00:00 AM,1/2/2012 2:00:00 AM,AEP,14028
1/2/2012 7:00:00 AM,1/2/2012 2:00:00 AM,1/2/2012 8:00:00 AM,1/2/2012 3:00:00 AM,AEP,13967
1/2/2012 8:00:00 AM,1/2/2012 3:00:00 AM,1/2/2012 9:00:00 AM,1/2/2012 4:00:00 AM,AEP,14123
1/2/2012 9:00:00 AM,1/2/2012 4:00:00 AM,1/2/2012 10:00:00 AM,1/2/2012 5:00:00 AM,AEP,14408
1/2/2012 10:00:00 AM,1/2/2012 5:00:00 AM,1/2/2012 11:00:00 AM,1/2/2012 6:00:00 AM,AEP,14859
1/2/2012 11:00:00 AM,1/2/2012 6:00:00 AM,1/2/2012 12:00:00 PM,1/2/2012 7:00:00 AM,AEP,15590
1/2/2012 12:00:00 PM,1/2/2012 7:00:00 AM,1/2/2012 1:00:00 PM,1/2/2012 8:00:00 AM,AEP,16193
1/2/2012 1:00:00 PM,1/2/2012 8:00:00 AM,1/2/2012 2:00:00 PM,1/2/2012 9:00:00 AM,AEP,16577
1/2/2012 2:00:00 PM,1/2/2012 9:00:00 AM,1/2/2012 3:00:00 PM,1/2/2012 10:00:00 AM,AEP,17117
1/2/2012 3:00:00 PM,1/2/2012 10:00:00 AM,1/2/2012 4:00:00 PM,1/2/2012 11:00:00 AM,AEP,17461
1/2/2012 4:00:00 PM,1/2/2012 11:00:00 AM,1/2/2012 5:00:00 PM,1/2/2012 12:00:00 PM,AEP,17682
1/2/2012 5:00:00 PM,1/2/2012 12:00:00 PM,1/2/2012 6:00:00 PM,1/2/2012 1:00:00 PM,AEP,17709
1/2/2012 6:00:00 PM,1/2/2012 1:00:00 PM,1/2/2012 7:00:00 PM,1/2/2012 2:00:00 PM,AEP,17690
1/2/2012 7:00:00 PM,1/2/2012 2:00:00 PM,1/2/2012 8:00:00 PM,1/2/2012 3:00:00 PM,AEP,17628
1/2/2012 8:00:00 PM,1/2/2012 3:00:00 PM,1/2/2012 9:00:00 PM,1/2/2012 4:00:00 PM,AEP,17674
1/2/2012 9:00:00 PM,1/2/2012 4:00:00 PM,1/2/2012 10:00:00 PM,1/2/2012 5:00:00 PM,AEP,17960
1/2/2012 10:00:00 PM,1/2/2012 5:00:00 PM,1/2/2012 11:00:00 PM,1/2/2012 6:00:00 PM,AEP,19168
1/2/2012 11:00:00 PM,1/2/2012 6:00:00 PM,1/3/2012 12:00:00 AM,1/2/2012 7:00:00 PM,AEP,19588
1/3/2012 12:00:00 AM,1/2/2012 7:00:00 PM,1/3/2012 1:00:00 AM,1/2/2012 8:00:00 PM,AEP,19658
1/3/2012 1:00:00 AM,1/2/2012 8:00:00 PM,1/3/2012 2:00:00 AM,1/2/2012 9:00:00 PM,AEP,19445
1/3/2012 2:00:00 AM,1/2/2012 9:00:00 PM,1/3/2012 3:00:00 AM,1/2/2012 10:00:00 PM,AEP,19205
1/3/2012 3:00:00 AM,1/2/2012 10:00:00 PM,1/3/2012 4:00:00 AM,1/2/2012 11:00:00 PM,AEP,18543
1/3/2012 4:00:00 AM,1/2/2012 11:00:00 PM,1/3/2012 5:00:00 AM,1/3/2012 12:00:00 AM,AEP,17980
1/3/2012 5:00:00 AM,1/3/2012 12:00:00 AM,1/3/2012 6:00:00 AM,1/3/2012 1:00:00 AM,AEP,17492
1/3/2012 6:00:00 AM,1/3/2012 1:00:00 AM,1/3/2012 7:00:00 AM,1/3/2012 2:00:00 AM,AEP,17278
1/3/2012 7:00:00 AM,1/3/2012 2:00:00 AM,1/3/2012 8:00:00 AM,1/3/2012 3:00:00 AM,AEP,17162
1/3/2012 8:00:00 AM,1/3/2012 3:00:00 AM,1/3/2012 9:00:00 AM,1/3/2012 4:00:00 AM,AEP,17245
1/3/2012 9:00:00 AM,1/3/2012 4:00:00 AM,1/3/2012 10:00:00 AM,1/3/2012 5:00:00 AM,AEP,17516
1/3/2012 10:00:00 AM,1/3/2012 5:00:00 AM,1/3/2012 11:00:00 AM,1/3/2012 6:00:00 AM,AEP,18232
1/3/2012 11:00:00 AM,1/3/2012 6:00:00 AM,1/3/2012 12:00:00 PM,1/3/2012 7:00:00 AM,AEP,19655
1/3/2012 12:00:00 PM,1/3/2012 7:00:00 AM,1/3/2012 1:00:00 PM,1/3/2012 8:00:00 AM,AEP,20471
1/3/2012 1:00:00 PM,1/3/2012 8:00:00 AM,1/3/2012 2:00:00 PM,1/3/2012 9:00:00 AM,AEP,20516
1/3/2012 2:00:00 PM,1/3/2012 9:00:00 AM,1/3/2012 3:00:00 PM,1/3/2012 10:00:00 AM,AEP,20599
1/3/2012 3:00:00 PM,1/3/2012 10:00:00 AM,1/3/2012 4:00:00 PM,1/3/2012 11:00:00 AM,AEP,20673
1/3/2012 4:00:00 PM,1/3/2012 11:00:00 AM,1/3/2012 5:00:00 PM,1/3/2012 12:00:00 PM,AEP,20588
1/3/2012 5:00:00 PM,1/3/2012 12:00:00 PM,1/3/2012 6:00:00 PM,1/3/2012 1:00:00 PM,AEP,20400
1/3/2012 6:00:00 PM,1/3/2012 1:00:00 PM,1/3/2012 7:00:00 PM,1/3/2012 2:00:00 PM,AEP,20243
1/3/2012 7:00:00 PM,1/3/2012 2:00:00 PM,1/3/2012 8:00:00 PM,1/3/2012 3:00:00 PM,AEP,20008
1/3/2012 8:00:00 PM,1/3/2012 3:00:00 PM,1/3/2012 9:00:00 PM,1/3/2012 4:00:00 PM,AEP,19867
1/3/2012 9:00:00 PM,1/3/2012 4:00:00 PM,1/3/2012 10:00:00 PM,1/3/2012 5:00:00 PM,AEP,20046
1/3/2012 10:00:00 PM,1/3/2012 5:00:00 PM,1/3/2012 11:00:00 PM,1/3/2012 6:00:00 PM,AEP,21002
1/3/2012 11:00:00 PM,1/3/2012 6:00:00 PM,1/4/2012 12:00:00 AM,1/3/2012 7:00:00 PM,AEP,21587
1/4/2012 12:00:00 AM,1/3/2012 7:00:00 PM,1/4/2012 1:00:00 AM,1/3/2012 8:00:00 PM,AEP,21533
1/4/2012 1:00:00 AM,1/3/2012 8:00:00 PM,1/4/2012 2:00:00 AM,1/3/2012 9:00:00 PM,AEP,21345
1/4/2012 2:00:00 AM,1/3/2012 9:00:00 PM,1/4/2012 3:00:00 AM,1/3/2012 10:00:00 PM,AEP,20883
1/4/2012 3:00:00 AM,1/3/2012 10:00:00 PM,1/4/2012 4:00:00 AM,1/3/2012 11:00:00 PM,AEP,20175
1/4/2012 4:00:00 AM,1/3/2012 11:00:00 PM,1/4/2012 5:00:00 AM,1/4/2012 12:00:00 AM,AEP,19374
1/4/2012 5:00:00 AM,1/4/2012 12:00:00 AM,1/4/2012 6:00:00 AM,1/4/2012 1:00:00 AM,AEP,18821
1/4/2012 6:00:00 AM,1/4/2012 1:00:00 AM,1/4/2012 7:00:00 AM,1/4/2012 2:00:00 AM,AEP,18475
1/4/2012 7:00:00 AM,1/4/2012 2:00:00 AM,1/4/2012 8:00:00 AM,1/4/2012 3:00:00 AM,AEP,18318
1/4/2012 8:00:00 AM,1/4/2012 3:00:00 AM,1/4/2012 9:00:00 AM,1/4/2012 4:00:00 AM,AEP,18446
1/4/2012 9:00:00 AM,1/4/2012 4:00:00 AM,1/4/2012 10:00:00 AM,1/4/2012 5:00:00 AM,AEP,18655
1/4/2012 10:00:00 AM,1/4/2012 5:00:00 AM,1/4/2012 11:00:00 AM,1/4/2012 6:00:00 AM,AEP,19345
1/4/2012 11:00:00 AM,1/4/2012 6:00:00 AM,1/4/2012 12:00:00 PM,1/4/2012 7:00:00 AM,AEP,20634
1/4/2012 12:00:00 PM,1/4/2012 7:00:00 AM,1/4/2012 1:00:00 PM,1/4/2012 8:00:00 AM,AEP,21428
1/4/2012 1:00:00 PM,1/4/2012 8:00:00 AM,1/4/2012 2:00:00 PM,1/4/2012 9:00:00 AM,AEP,21240
1/4/2012 2:00:00 PM,1/4/2012 9:00:00 AM,1/4/2012 3:00:00 PM,1/4/2012 10:00:00 AM,AEP,20887
1/4/2012 3:00:00 PM,1/4/2012 10:00:00 AM,1/4/2012 4:00:00 PM,1/4/2012 11:00:00 AM,AEP,20376
1/4/2012 4:00:00 PM,1/4/2012 11:00:00 AM,1/4/2012 5:00:00 PM,1/4/2012 12:00:00 PM,AEP,19654
1/4/2012 5:00:00 PM,1/4/2012 12:00:00 PM,1/4/2012 6:00:00 PM,1/4/2012 1:00:00 PM,AEP,19311
1/4/2012 6:00:00 PM,1/4/2012 1:00:00 PM,1/4/2012 7:00:00 PM,1/4/2012 2:00:00 PM,AEP,18900
1/4/2012 7:00:00 PM,1/4/2012 2:00:00 PM,1/4/2012 8:00:00 PM,1/4/2012 3:00:00 PM,AEP,18379
1/4/2012 8:00:00 PM,1/4/2012 3:00:00 PM,1/4/2012 9:00:00 PM,1/4/2012 4:00:00 PM,AEP,18197
1/4/2012 9:00:00 PM,1/4/2012 4:00:00 PM,1/4/2012 10:00:00 PM,1/4/2012 5:00:00 PM,AEP,18393
1/4/2012 10:00:00 PM,1/4/2012 5:00:00 PM,1/4/2012 11:00:00 PM,1/4/2012 6:00:00 PM,AEP,19326
1/4/2012 11:00:00 PM,1/4/2012 6:00:00 PM,1/5/2012 12:00:00 AM,1/4/2012 7:00:00 PM,AEP,19834
1/5/2012 12:00:00 AM,1/4/2012 7:00:00 PM,1/5/2012 1:00:00 AM,1/4/2012 8:00:00 PM,AEP,19718
1/5/2012 1:00:00 AM,1/4/2012 8:00:00 PM,1/5/2012 2:00:00 AM,1/4/2012 9:00:00 PM,AEP,19560
1/5/2012 2:00:00 AM,1/4/2012 9:00:00 PM,1/5/2012 3:00:00 AM,1/4/2012 10:00:00 PM,AEP,19168
1/5/2012 3:00:00 AM,1/4/2012 10:00:00 PM,1/5/2012 4:00:00 AM,1/4/2012 11:00:00 PM,AEP,18140
1/5/2012 4:00:00 AM,1/4/2012 11:00:00 PM,1/5/2012 5:00:00 AM,1/5/2012 12:00:00 AM,AEP,17295
1/5/2012 5:00:00 AM,1/5/2012 12:00:00 AM,1/5/2012 6:00:00 AM,1/5/2012 1:00:00 AM,AEP,16528
1/5/2012 6:00:00 AM,1/5/2012 1:00:00 AM,1/5/2012 7:00:00 AM,1/5/2012 2:00:00 AM,AEP,16157
1/5/2012 7:00:00 AM,1/5/2012 2:00:00 AM,1/5/2012 8:00:00 AM,1/5/2012 3:00:00 AM,AEP,15783
1/5/2012 8:00:00 AM,1/5/2012 3:00:00 AM,1/5/2012 9:00:00 AM,1/5/2012 4:00:00 AM,AEP,15830
1/5/2012 9:00:00 AM,1/5/2012 4:00:00 AM,1/5/2012 10:00:00 AM,1/5/2012 5:00:00 AM,AEP,16148
1/5/2012 10:00:00 AM,1/5/2012 5:00:00 AM,1/5/2012 11:00:00 AM,1/5/2012 6:00:00 AM,AEP,16917
1/5/2012 11:00:00 AM,1/5/2012 6:00:00 AM,1/5/2012 12:00:00 PM,1/5/2012 7:00:00 AM,AEP,18404
1/5/2012 12:00:00 PM,1/5/2012 7:00:00 AM,1/5/2012 1:00:00 PM,1/5/2012 8:00:00 AM,AEP,19360
1/5/2012 1:00:00 PM,1/5/2012 8:00:00 AM,1/5/2012 2:00:00 PM,1/5/2012 9:00:00 AM,AEP,19185
1/5/2012 2:00:00 PM,1/5/2012 9:00:00 AM,1/5/2012 3:00:00 PM,1/5/2012 10:00:00 AM,AEP,18752
1/5/2012 3:00:00 PM,1/5/2012 10:00:00 AM,1/5/2012 4:00:00 PM,1/5/2012 11:00:00 AM,AEP,18403
1/5/2012 4:00:00 PM,1/5/2012 11:00:00 AM,1/5/2012 5:00:00 PM,1/5/2012 12:00:00 PM,AEP,17811
1/5/2012 5:00:00 PM,1/5/2012 12:00:00 PM,1/5/2012 6:00:00 PM,1/5/2012 1:00:00 PM,AEP,17382
1/5/2012 6:00:00 PM,1/5/2012 1:00:00 PM,1/5/2012 7:00:00 PM,1/5/2012 2:00:00 PM,AEP,17008
1/5/2012 7:00:00 PM,1/5/2012 2:00:00 PM,1/5/2012 8:00:00 PM,1/5/2012 3:00:00 PM,AEP,16637
1/5/2012 8:00:00 PM,1/5/2012 3:00:00 PM,1/5/2012 9:00:00 PM,1/5/2012 4:00:00 PM,AEP,16254
1/5/2012 9:00:00 PM,1/5/2012 4:00:00 PM,1/5/2012 10:00:00 PM,1/5/2012 5:00:00 PM,AEP,16568
1/5/2012 10:00:00 PM,1/5/2012 5:00:00 PM,1/5/2012 11:00:00 PM,1/5/2012 6:00:00 PM,AEP,17581
1/5/2012 11:00:00 PM,1/5/2012 6:00:00 PM,1/6/2012 12:00:00 AM,1/5/2012 7:00:00 PM,AEP,18489
1/6/2012 12:00:00 AM,1/5/2012 7:00:00 PM,1/6/2012 1:00:00 AM,1/5/2012 8:00:00 PM,AEP,18556
1/6/2012 1:00:00 AM,1/5/2012 8:00:00 PM,1/6/2012 2:00:00 AM,1/5/2012 9:00:00 PM,AEP,18404
1/6/2012 2:00:00 AM,1/5/2012 9:00:00 PM,1/6/2012 3:00:00 AM,1/5/2012 10:00:00 PM,AEP,18036
1/6/2012 3:00:00 AM,1/5/2012 10:00:00 PM,1/6/2012 4:00:00 AM,1/5/2012 11:00:00 PM,AEP,17277
1/6/2012 4:00:00 AM,1/5/2012 11:00:00 PM,1/6/2012 5:00:00 AM,1/6/2012 12:00:00 AM,AEP,16285
1/6/2012 5:00:00 AM,1/6/2012 12:00:00 AM,1/6/2012 6:00:00 AM,1/6/2012 1:00:00 AM,AEP,15713
1/6/2012 6:00:00 AM,1/6/2012 1:00:00 AM,1/6/2012 7:00:00 AM,1/6/2012 2:00:00 AM,AEP,15425
1/6/2012 7:00:00 AM,1/6/2012 2:00:00 AM,1/6/2012 8:00:00 AM,1/6/2012 3:00:00 AM,AEP,15436
1/6/2012 8:00:00 AM,1/6/2012 3:00:00 AM,1/6/2012 9:00:00 AM,1/6/2012 4:00:00 AM,AEP,15325
1/6/2012 9:00:00 AM,1/6/2012 4:00:00 AM,1/6/2012 10:00:00 AM,1/6/2012 5:00:00 AM,AEP,15651
1/6/2012 10:00:00 AM,1/6/2012 5:00:00 AM,1/6/2012 11:00:00 AM,1/6/2012 6:00:00 AM,AEP,16275
1/6/2012 11:00:00 AM,1/6/2012 6:00:00 AM,1/6/2012 12:00:00 PM,1/6/2012 7:00:00 AM,AEP,17618
1/6/2012 12:00:00 PM,1/6/2012 7:00:00 AM,1/6/2012 1:00:00 PM,1/6/2012 8:00:00 AM,AEP,18540
1/6/2012 1:00:00 PM,1/6/2012 8:00:00 AM,1/6/2012 2:00:00 PM,1/6/2012 9:00:00 AM,AEP,18187
1/6/2012 2:00:00 PM,1/6/2012 9:00:00 AM,1/6/2012 3:00:00 PM,1/6/2012 10:00:00 AM,AEP,17656
1/6/2012 3:00:00 PM,1/6/2012 10:00:00 AM,1/6/2012 4:00:00 PM,1/6/2012 11:00:00 AM,AEP,17142
1/6/2012 4:00:00 PM,1/6/2012 11:00:00 AM,1/6/2012 5:00:00 PM,1/6/2012 12:00:00 PM,AEP,16624
1/6/2012 5:00:00 PM,1/6/2012 12:00:00 PM,1/6/2012 6:00:00 PM,1/6/2012 1:00:00 PM,AEP,16190
1/6/2012 6:00:00 PM,1/6/2012 1:00:00 PM,1/6/2012 7:00:00 PM,1/6/2012 2:00:00 PM,AEP,15838
1/6/2012 7:00:00 PM,1/6/2012 2:00:00 PM,1/6/2012 8:00:00 PM,1/6/2012 3:00:00 PM,AEP,15462
1/6/2012 8:00:00 PM,1/6/2012 3:00:00 PM,1/6/2012 9:00:00 PM,1/6/2012 4:00:00 PM,AEP,15105
1/6/2012 9:00:00 PM,1/6/2012 4:00:00 PM,1/6/2012 10:00:00 PM,1/6/2012 5:00:00 PM,AEP,15103
1/6/2012 10:00:00 PM,1/6/2012 5:00:00 PM,1/6/2012 11:00:00 PM,1/6/2012 6:00:00 PM,AEP,15888
1/6/2012 11:00:00 PM,1/6/2012 6:00:00 PM,1/7/2012 12:00:00 AM,1/6/2012 7:00:00 PM,AEP,16499
1/7/2012 12:00:00 AM,1/6/2012 7:00:00 PM,1/7/2012 1:00:00 AM,1/6/2012 8:00:00 PM,AEP,16475
1/7/2012 1:00:00 AM,1/6/2012 8:00:00 PM,1/7/2012 2:00:00 AM,1/6/2012 9:00:00 PM,AEP,16410
1/7/2012 2:00:00 AM,1/6/2012 9:00:00 PM,1/7/2012 3:00:00 AM,1/6/2012 10:00:00 PM,AEP,16293
1/7/2012 3:00:00 AM,1/6/2012 10:00:00 PM,1/7/2012 4:00:00 AM,1/6/2012 11:00:00 PM,AEP,15688
1/7/2012 4:00:00 AM,1/6/2012 11:00:00 PM,1/7/2012 5:00:00 AM,1/7/2012 12:00:00 AM,AEP,15020
1/7/2012 5:00:00 AM,1/7/2012 12:00:00 AM,1/7/2012 6:00:00 AM,1/7/2012 1:00:00 AM,AEP,14460
1/7/2012 6:00:00 AM,1/7/2012 1:00:00 AM,1/7/2012 7:00:00 AM,1/7/2012 2:00:00 AM,AEP,14135
1/7/2012 7:00:00 AM,1/7/2012 2:00:00 AM,1/7/2012 8:00:00 AM,1/7/2012 3:00:00 AM,AEP,13793
1/7/2012 8:00:00 AM,1/7/2012 3:00:00 AM,1/7/2012 9:00:00 AM,1/7/2012 4:00:00 AM,AEP,13676
1/7/2012 9:00:00 AM,1/7/2012 4:00:00 AM,1/7/2012 10:00:00 AM,1/7/2012 5:00:00 AM,AEP,13694
1/7/2012 10:00:00 AM,1/7/2012 5:00:00 AM,1/7/2012 11:00:00 AM,1/7/2012 6:00:00 AM,AEP,13970
1/7/2012 11:00:00 AM,1/7/2012 6:00:00 AM,1/7/2012 12:00:00 PM,1/7/2012 7:00:00 AM,AEP,14387
1/7/2012 12:00:00 PM,1/7/2012 7:00:00 AM,1/7/2012 1:00:00 PM,1/7/2012 8:00:00 AM,AEP,14961
1/7/2012 1:00:00 PM,1/7/2012 8:00:00 AM,1/7/2012 2:00:00 PM,1/7/2012 9:00:00 AM,AEP,15293
1/7/2012 2:00:00 PM,1/7/2012 9:00:00 AM,1/7/2012 3:00:00 PM,1/7/2012 10:00:00 AM,AEP,15375
1/7/2012 3:00:00 PM,1/7/2012 10:00:00 AM,1/7/2012 4:00:00 PM,1/7/2012 11:00:00 AM,AEP,15377
1/7/2012 4:00:00 PM,1/7/2012 11:00:00 AM,1/7/2012 5:00:00 PM,1/7/2012 12:00:00 PM,AEP,15182
1/7/2012 5:00:00 PM,1/7/2012 12:00:00 PM,1/7/2012 6:00:00 PM,1/7/2012 1:00:00 PM,AEP,14866
1/7/2012 6:00:00 PM,1/7/2012 1:00:00 PM,1/7/2012 7:00:00 PM,1/7/2012 2:00:00 PM,AEP,14551
1/7/2012 7:00:00 PM,1/7/2012 2:00:00 PM,1/7/2012 8:00:00 PM,1/7/2012 3:00:00 PM,AEP,14323
1/7/2012 8:00:00 PM,1/7/2012 3:00:00 PM,1/7/2012 9:00:00 PM,1/7/2012 4:00:00 PM,AEP,14221
1/7/2012 9:00:00 PM,1/7/2012 4:00:00 PM,1/7/2012 10:00:00 PM,1/7/2012 5:00:00 PM,AEP,14309
1/7/2012 10:00:00 PM,1/7/2012 5:00:00 PM,1/7/2012 11:00:00 PM,1/7/2012 6:00:00 PM,AEP,15230
1/7/2012 11:00:00 PM,1/7/2012 6:00:00 PM,1/8/2012 12:00:00 AM,1/7/2012 7:00:00 PM,AEP,15908
1/8/2012 12:00:00 AM,1/7/2012 7:00:00 PM,1/8/2012 1:00:00 AM,1/7/2012 8:00:00 PM,AEP,15931
1/8/2012 1:00:00 AM,1/7/2012 8:00:00 PM,1/8/2012 2:00:00 AM,1/7/2012 9:00:00 PM,AEP,15906
1/8/2012 2:00:00 AM,1/7/2012 9:00:00 PM,1/8/2012 3:00:00 AM,1/7/2012 10:00:00 PM,AEP,15549
1/8/2012 3:00:00 AM,1/7/2012 10:00:00 PM,1/8/2012 4:00:00 AM,1/7/2012 11:00:00 PM,AEP,15116
1/8/2012 4:00:00 AM,1/7/2012 11:00:00 PM,1/8/2012 5:00:00 AM,1/8/2012 12:00:00 AM,AEP,14573
1/8/2012 5:00:00 AM,1/8/2012 12:00:00 AM,1/8/2012 6:00:00 AM,1/8/2012 1:00:00 AM,AEP,14141
1/8/2012 6:00:00 AM,1/8/2012 1:00:00 AM,1/8/2012 7:00:00 AM,1/8/2012 2:00:00 AM,AEP,14089
1/8/2012 7:00:00 AM,1/8/2012 2:00:00 AM,1/8/2012 8:00:00 AM,1/8/2012 3:00:00 AM,AEP,14008
1/8/2012 8:00:00 AM,1/8/2012 3:00:00 AM,1/8/2012 9:00:00 AM,1/8/2012 4:00:00 AM,AEP,14036
1/8/2012 9:00:00 AM,1/8/2012 4:00:00 AM,1/8/2012 10:00:00 AM,1/8/2012 5:00:00 AM,AEP,14173
1/8/2012 10:00:00 AM,1/8/2012 5:00:00 AM,1/8/2012 11:00:00 AM,1/8/2012 6:00:00 AM,AEP,14593
1/8/2012 11:00:00 AM,1/8/2012 6:00:00 AM,1/8/2012 12:00:00 PM,1/8/2012 7:00:00 AM,AEP,15099
1/8/2012 12:00:00 PM,1/8/2012 7:00:00 AM,1/8/2012 1:00:00 PM,1/8/2012 8:00:00 AM,AEP,15790
1/8/2012 1:00:00 PM,1/8/2012 8:00:00 AM,1/8/2012 2:00:00 PM,1/8/2012 9:00:00 AM,AEP,16264
1/8/2012 2:00:00 PM,1/8/2012 9:00:00 AM,1/8/2012 3:00:00 PM,1/8/2012 10:00:00 AM,AEP,16279
1/8/2012 3:00:00 PM,1/8/2012 10:00:00 AM,1/8/2012 4:00:00 PM,1/8/2012 11:00:00 AM,AEP,15791
1/8/2012 4:00:00 PM,1/8/2012 11:00:00 AM,1/8/2012 5:00:00 PM,1/8/2012 12:00:00 PM,AEP,15289
1/8/2012 5:00:00 PM,1/8/2012 12:00:00 PM,1/8/2012 6:00:00 PM,1/8/2012 1:00:00 PM,AEP,14963
1/8/2012 6:00:00 PM,1/8/2012 1:00:00 PM,1/8/2012 7:00:00 PM,1/8/2012 2:00:00 PM,AEP,14816
1/8/2012 7:00:00 PM,1/8/2012 2:00:00 PM,1/8/2012 8:00:00 PM,1/8/2012 3:00:00 PM,AEP,14551
1/8/2012 8:00:00 PM,1/8/2012 3:00:00 PM,1/8/2012 9:00:00 PM,1/8/2012 4:00:00 PM,AEP,14502
1/8/2012 9:00:00 PM,1/8/2012 4:00:00 PM,1/8/2012 10:00:00 PM,1/8/2012 5:00:00 PM,AEP,14888
1/8/2012 10:00:00 PM,1/8/2012 5:00:00 PM,1/8/2012 11:00:00 PM,1/8/2012 6:00:00 PM,AEP,16054
1/8/2012 11:00:00 PM,1/8/2012 6:00:00 PM,1/9/2012 12:00:00 AM,1/8/2012 7:00:00 PM,AEP,16788
1/9/2012 12:00:00 AM,1/8/2012 7:00:00 PM,1/9/2012 1:00:00 AM,1/8/2012 8:00:00 PM,AEP,16894
1/9/2012 1:00:00 AM,1/8/2012 8:00:00 PM,1/9/2012 2:00:00 AM,1/8/2012 9:00:00 PM,AEP,16806
1/9/2012 2:00:00 AM,1/8/2012 9:00:00 PM,1/9/2012 3:00:00 AM,1/8/2012 10:00:00 PM,AEP,16461
1/9/2012 3:00:00 AM,1/8/2012 10:00:00 PM,1/9/2012 4:00:00 AM,1/8/2012 11:00:00 PM,AEP,15741
1/9/2012 4:00:00 AM,1/8/2012 11:00:00 PM,1/9/2012 5:00:00 AM,1/9/2012 12:00:00 AM,AEP,15103
1/9/2012 5:00:00 AM,1/9/2012 12:00:00 AM,1/9/2012 6:00:00 AM,1/9/2012 1:00:00 AM,AEP,14724
1/9/2012 6:00:00 AM,1/9/2012 1:00:00 AM,1/9/2012 7:00:00 AM,1/9/2012 2:00:00 AM,AEP,14535
1/9/2012 7:00:00 AM,1/9/2012 2:00:00 AM,1/9/2012 8:00:00 AM,1/9/2012 3:00:00 AM,AEP,14458
