datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/4/2008 1:00:00 PM,1/4/2008 8:00:00 AM,1/4/2008 2:00:00 PM,1/4/2008 9:00:00 AM,AEP,22714
1/4/2008 2:00:00 PM,1/4/2008 9:00:00 AM,1/4/2008 3:00:00 PM,1/4/2008 10:00:00 AM,AEP,22159
1/4/2008 3:00:00 PM,1/4/2008 10:00:00 AM,1/4/2008 4:00:00 PM,1/4/2008 11:00:00 AM,AEP,21448
1/4/2008 4:00:00 PM,1/4/2008 11:00:00 AM,1/4/2008 5:00:00 PM,1/4/2008 12:00:00 PM,AEP,20507
1/4/2008 5:00:00 PM,1/4/2008 12:00:00 PM,1/4/2008 6:00:00 PM,1/4/2008 1:00:00 PM,AEP,19822
1/4/2008 6:00:00 PM,1/4/2008 1:00:00 PM,1/4/2008 7:00:00 PM,1/4/2008 2:00:00 PM,AEP,19241
1/4/2008 7:00:00 PM,1/4/2008 2:00:00 PM,1/4/2008 8:00:00 PM,1/4/2008 3:00:00 PM,AEP,18733
1/4/2008 8:00:00 PM,1/4/2008 3:00:00 PM,1/4/2008 9:00:00 PM,1/4/2008 4:00:00 PM,AEP,18378
1/4/2008 9:00:00 PM,1/4/2008 4:00:00 PM,1/4/2008 10:00:00 PM,1/4/2008 5:00:00 PM,AEP,18666
1/4/2008 10:00:00 PM,1/4/2008 5:00:00 PM,1/4/2008 11:00:00 PM,1/4/2008 6:00:00 PM,AEP,19651
1/4/2008 11:00:00 PM,1/4/2008 6:00:00 PM,1/5/2008 12:00:00 AM,1/4/2008 7:00:00 PM,AEP,20175
1/5/2008 12:00:00 AM,1/4/2008 7:00:00 PM,1/5/2008 1:00:00 AM,1/4/2008 8:00:00 PM,AEP,20018
1/5/2008 1:00:00 AM,1/4/2008 8:00:00 PM,1/5/2008 2:00:00 AM,1/4/2008 9:00:00 PM,AEP,19961
1/5/2008 2:00:00 AM,1/4/2008 9:00:00 PM,1/5/2008 3:00:00 AM,1/4/2008 10:00:00 PM,AEP,19524
1/5/2008 3:00:00 AM,1/4/2008 10:00:00 PM,1/5/2008 4:00:00 AM,1/4/2008 11:00:00 PM,AEP,18889
1/5/2008 4:00:00 AM,1/4/2008 11:00:00 PM,1/5/2008 5:00:00 AM,1/5/2008 12:00:00 AM,AEP,18085
1/5/2008 5:00:00 AM,1/5/2008 12:00:00 AM,1/5/2008 6:00:00 AM,1/5/2008 1:00:00 AM,AEP,17367
1/5/2008 6:00:00 AM,1/5/2008 1:00:00 AM,1/5/2008 7:00:00 AM,1/5/2008 2:00:00 AM,AEP,16977
1/5/2008 7:00:00 AM,1/5/2008 2:00:00 AM,1/5/2008 8:00:00 AM,1/5/2008 3:00:00 AM,AEP,16777
1/5/2008 8:00:00 AM,1/5/2008 3:00:00 AM,1/5/2008 9:00:00 AM,1/5/2008 4:00:00 AM,AEP,16681
1/5/2008 9:00:00 AM,1/5/2008 4:00:00 AM,1/5/2008 10:00:00 AM,1/5/2008 5:00:00 AM,AEP,16641
1/5/2008 10:00:00 AM,1/5/2008 5:00:00 AM,1/5/2008 11:00:00 AM,1/5/2008 6:00:00 AM,AEP,16917
1/5/2008 11:00:00 AM,1/5/2008 6:00:00 AM,1/5/2008 12:00:00 PM,1/5/2008 7:00:00 AM,AEP,17388
1/5/2008 12:00:00 PM,1/5/2008 7:00:00 AM,1/5/2008 1:00:00 PM,1/5/2008 8:00:00 AM,AEP,17961
1/5/2008 1:00:00 PM,1/5/2008 8:00:00 AM,1/5/2008 2:00:00 PM,1/5/2008 9:00:00 AM,AEP,18384
1/5/2008 2:00:00 PM,1/5/2008 9:00:00 AM,1/5/2008 3:00:00 PM,1/5/2008 10:00:00 AM,AEP,18656
1/5/2008 3:00:00 PM,1/5/2008 10:00:00 AM,1/5/2008 4:00:00 PM,1/5/2008 11:00:00 AM,AEP,18619
1/5/2008 4:00:00 PM,1/5/2008 11:00:00 AM,1/5/2008 5:00:00 PM,1/5/2008 12:00:00 PM,AEP,18282
1/5/2008 5:00:00 PM,1/5/2008 12:00:00 PM,1/5/2008 6:00:00 PM,1/5/2008 1:00:00 PM,AEP,17993
1/5/2008 6:00:00 PM,1/5/2008 1:00:00 PM,1/5/2008 7:00:00 PM,1/5/2008 2:00:00 PM,AEP,17624
1/5/2008 7:00:00 PM,1/5/2008 2:00:00 PM,1/5/2008 8:00:00 PM,1/5/2008 3:00:00 PM,AEP,17469
1/5/2008 8:00:00 PM,1/5/2008 3:00:00 PM,1/5/2008 9:00:00 PM,1/5/2008 4:00:00 PM,AEP,17311
1/5/2008 9:00:00 PM,1/5/2008 4:00:00 PM,1/5/2008 10:00:00 PM,1/5/2008 5:00:00 PM,AEP,17589
1/5/2008 10:00:00 PM,1/5/2008 5:00:00 PM,1/5/2008 11:00:00 PM,1/5/2008 6:00:00 PM,AEP,18261
1/5/2008 11:00:00 PM,1/5/2008 6:00:00 PM,1/6/2008 12:00:00 AM,1/5/2008 7:00:00 PM,AEP,18268
1/6/2008 12:00:00 AM,1/5/2008 7:00:00 PM,1/6/2008 1:00:00 AM,1/5/2008 8:00:00 PM,AEP,17841
1/6/2008 1:00:00 AM,1/5/2008 8:00:00 PM,1/6/2008 2:00:00 AM,1/5/2008 9:00:00 PM,AEP,17583
1/6/2008 2:00:00 AM,1/5/2008 9:00:00 PM,1/6/2008 3:00:00 AM,1/5/2008 10:00:00 PM,AEP,17150
1/6/2008 3:00:00 AM,1/5/2008 10:00:00 PM,1/6/2008 4:00:00 AM,1/5/2008 11:00:00 PM,AEP,16434
1/6/2008 4:00:00 AM,1/5/2008 11:00:00 PM,1/6/2008 5:00:00 AM,1/6/2008 12:00:00 AM,AEP,15671
1/6/2008 5:00:00 AM,1/6/2008 12:00:00 AM,1/6/2008 6:00:00 AM,1/6/2008 1:00:00 AM,AEP,14902
1/6/2008 6:00:00 AM,1/6/2008 1:00:00 AM,1/6/2008 7:00:00 AM,1/6/2008 2:00:00 AM,AEP,14403
1/6/2008 7:00:00 AM,1/6/2008 2:00:00 AM,1/6/2008 8:00:00 AM,1/6/2008 3:00:00 AM,AEP,14164
1/6/2008 8:00:00 AM,1/6/2008 3:00:00 AM,1/6/2008 9:00:00 AM,1/6/2008 4:00:00 AM,AEP,14099
1/6/2008 9:00:00 AM,1/6/2008 4:00:00 AM,1/6/2008 10:00:00 AM,1/6/2008 5:00:00 AM,AEP,13974
1/6/2008 10:00:00 AM,1/6/2008 5:00:00 AM,1/6/2008 11:00:00 AM,1/6/2008 6:00:00 AM,AEP,14011
1/6/2008 11:00:00 AM,1/6/2008 6:00:00 AM,1/6/2008 12:00:00 PM,1/6/2008 7:00:00 AM,AEP,14321
1/6/2008 12:00:00 PM,1/6/2008 7:00:00 AM,1/6/2008 1:00:00 PM,1/6/2008 8:00:00 AM,AEP,14877
1/6/2008 1:00:00 PM,1/6/2008 8:00:00 AM,1/6/2008 2:00:00 PM,1/6/2008 9:00:00 AM,AEP,15309
1/6/2008 2:00:00 PM,1/6/2008 9:00:00 AM,1/6/2008 3:00:00 PM,1/6/2008 10:00:00 AM,AEP,15652
1/6/2008 3:00:00 PM,1/6/2008 10:00:00 AM,1/6/2008 4:00:00 PM,1/6/2008 11:00:00 AM,AEP,15524
1/6/2008 4:00:00 PM,1/6/2008 11:00:00 AM,1/6/2008 5:00:00 PM,1/6/2008 12:00:00 PM,AEP,15360
1/6/2008 5:00:00 PM,1/6/2008 12:00:00 PM,1/6/2008 6:00:00 PM,1/6/2008 1:00:00 PM,AEP,15414
1/6/2008 6:00:00 PM,1/6/2008 1:00:00 PM,1/6/2008 7:00:00 PM,1/6/2008 2:00:00 PM,AEP,15368
1/6/2008 7:00:00 PM,1/6/2008 2:00:00 PM,1/6/2008 8:00:00 PM,1/6/2008 3:00:00 PM,AEP,15125
1/6/2008 8:00:00 PM,1/6/2008 3:00:00 PM,1/6/2008 9:00:00 PM,1/6/2008 4:00:00 PM,AEP,15011
1/6/2008 9:00:00 PM,1/6/2008 4:00:00 PM,1/6/2008 10:00:00 PM,1/6/2008 5:00:00 PM,AEP,15197
1/6/2008 10:00:00 PM,1/6/2008 5:00:00 PM,1/6/2008 11:00:00 PM,1/6/2008 6:00:00 PM,AEP,16123
1/6/2008 11:00:00 PM,1/6/2008 6:00:00 PM,1/7/2008 12:00:00 AM,1/6/2008 7:00:00 PM,AEP,16533
1/7/2008 12:00:00 AM,1/6/2008 7:00:00 PM,1/7/2008 1:00:00 AM,1/6/2008 8:00:00 PM,AEP,16413
1/7/2008 1:00:00 AM,1/6/2008 8:00:00 PM,1/7/2008 2:00:00 AM,1/6/2008 9:00:00 PM,AEP,16295
1/7/2008 2:00:00 AM,1/6/2008 9:00:00 PM,1/7/2008 3:00:00 AM,1/6/2008 10:00:00 PM,AEP,15825
1/7/2008 3:00:00 AM,1/6/2008 10:00:00 PM,1/7/2008 4:00:00 AM,1/6/2008 11:00:00 PM,AEP,15112
1/7/2008 4:00:00 AM,1/6/2008 11:00:00 PM,1/7/2008 5:00:00 AM,1/7/2008 12:00:00 AM,AEP,14486
1/7/2008 5:00:00 AM,1/7/2008 12:00:00 AM,1/7/2008 6:00:00 AM,1/7/2008 1:00:00 AM,AEP,13896
1/7/2008 6:00:00 AM,1/7/2008 1:00:00 AM,1/7/2008 7:00:00 AM,1/7/2008 2:00:00 AM,AEP,13594
1/7/2008 7:00:00 AM,1/7/2008 2:00:00 AM,1/7/2008 8:00:00 AM,1/7/2008 3:00:00 AM,AEP,13510
1/7/2008 8:00:00 AM,1/7/2008 3:00:00 AM,1/7/2008 9:00:00 AM,1/7/2008 4:00:00 AM,AEP,13532
1/7/2008 9:00:00 AM,1/7/2008 4:00:00 AM,1/7/2008 10:00:00 AM,1/7/2008 5:00:00 AM,AEP,13854
1/7/2008 10:00:00 AM,1/7/2008 5:00:00 AM,1/7/2008 11:00:00 AM,1/7/2008 6:00:00 AM,AEP,14755
1/7/2008 11:00:00 AM,1/7/2008 6:00:00 AM,1/7/2008 12:00:00 PM,1/7/2008 7:00:00 AM,AEP,16498
1/7/2008 12:00:00 PM,1/7/2008 7:00:00 AM,1/7/2008 1:00:00 PM,1/7/2008 8:00:00 AM,AEP,17518
1/7/2008 1:00:00 PM,1/7/2008 8:00:00 AM,1/7/2008 2:00:00 PM,1/7/2008 9:00:00 AM,AEP,17207
1/7/2008 2:00:00 PM,1/7/2008 9:00:00 AM,1/7/2008 3:00:00 PM,1/7/2008 10:00:00 AM,AEP,17079
1/7/2008 3:00:00 PM,1/7/2008 10:00:00 AM,1/7/2008 4:00:00 PM,1/7/2008 11:00:00 AM,AEP,16955
1/7/2008 4:00:00 PM,1/7/2008 11:00:00 AM,1/7/2008 5:00:00 PM,1/7/2008 12:00:00 PM,AEP,16767
1/7/2008 5:00:00 PM,1/7/2008 12:00:00 PM,1/7/2008 6:00:00 PM,1/7/2008 1:00:00 PM,AEP,16556
1/7/2008 6:00:00 PM,1/7/2008 1:00:00 PM,1/7/2008 7:00:00 PM,1/7/2008 2:00:00 PM,AEP,16386
1/7/2008 7:00:00 PM,1/7/2008 2:00:00 PM,1/7/2008 8:00:00 PM,1/7/2008 3:00:00 PM,AEP,16166
1/7/2008 8:00:00 PM,1/7/2008 3:00:00 PM,1/7/2008 9:00:00 PM,1/7/2008 4:00:00 PM,AEP,15864
1/7/2008 9:00:00 PM,1/7/2008 4:00:00 PM,1/7/2008 10:00:00 PM,1/7/2008 5:00:00 PM,AEP,15870
1/7/2008 10:00:00 PM,1/7/2008 5:00:00 PM,1/7/2008 11:00:00 PM,1/7/2008 6:00:00 PM,AEP,16622
1/7/2008 11:00:00 PM,1/7/2008 6:00:00 PM,1/8/2008 12:00:00 AM,1/7/2008 7:00:00 PM,AEP,17259
1/8/2008 12:00:00 AM,1/7/2008 7:00:00 PM,1/8/2008 1:00:00 AM,1/7/2008 8:00:00 PM,AEP,17211
1/8/2008 1:00:00 AM,1/7/2008 8:00:00 PM,1/8/2008 2:00:00 AM,1/7/2008 9:00:00 PM,AEP,16865
1/8/2008 2:00:00 AM,1/7/2008 9:00:00 PM,1/8/2008 3:00:00 AM,1/7/2008 10:00:00 PM,AEP,16353
