datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/1/2009 5:00:00 AM,1/1/2009 12:00:00 AM,1/1/2009 6:00:00 AM,1/1/2009 1:00:00 AM,AEP,16744
1/1/2009 6:00:00 AM,1/1/2009 1:00:00 AM,1/1/2009 7:00:00 AM,1/1/2009 2:00:00 AM,AEP,16477
1/1/2009 7:00:00 AM,1/1/2009 2:00:00 AM,1/1/2009 8:00:00 AM,1/1/2009 3:00:00 AM,AEP,16341
1/1/2009 8:00:00 AM,1/1/2009 3:00:00 AM,1/1/2009 9:00:00 AM,1/1/2009 4:00:00 AM,AEP,16388
1/1/2009 9:00:00 AM,1/1/2009 4:00:00 AM,1/1/2009 10:00:00 AM,1/1/2009 5:00:00 AM,AEP,16523
1/1/2009 10:00:00 AM,1/1/2009 5:00:00 AM,1/1/2009 11:00:00 AM,1/1/2009 6:00:00 AM,AEP,16851
1/1/2009 11:00:00 AM,1/1/2009 6:00:00 AM,1/1/2009 12:00:00 PM,1/1/2009 7:00:00 AM,AEP,17284
1/1/2009 12:00:00 PM,1/1/2009 7:00:00 AM,1/1/2009 1:00:00 PM,1/1/2009 8:00:00 AM,AEP,17625
1/1/2009 1:00:00 PM,1/1/2009 8:00:00 AM,1/1/2009 2:00:00 PM,1/1/2009 9:00:00 AM,AEP,17757
1/1/2009 2:00:00 PM,1/1/2009 9:00:00 AM,1/1/2009 3:00:00 PM,1/1/2009 10:00:00 AM,AEP,17720
1/1/2009 3:00:00 PM,1/1/2009 10:00:00 AM,1/1/2009 4:00:00 PM,1/1/2009 11:00:00 AM,AEP,17462
1/1/2009 4:00:00 PM,1/1/2009 11:00:00 AM,1/1/2009 5:00:00 PM,1/1/2009 12:00:00 PM,AEP,17147
1/1/2009 5:00:00 PM,1/1/2009 12:00:00 PM,1/1/2009 6:00:00 PM,1/1/2009 1:00:00 PM,AEP,16738
1/1/2009 6:00:00 PM,1/1/2009 1:00:00 PM,1/1/2009 7:00:00 PM,1/1/2009 2:00:00 PM,AEP,16240
1/1/2009 7:00:00 PM,1/1/2009 2:00:00 PM,1/1/2009 8:00:00 PM,1/1/2009 3:00:00 PM,AEP,15850
1/1/2009 8:00:00 PM,1/1/2009 3:00:00 PM,1/1/2009 9:00:00 PM,1/1/2009 4:00:00 PM,AEP,15720
1/1/2009 9:00:00 PM,1/1/2009 4:00:00 PM,1/1/2009 10:00:00 PM,1/1/2009 5:00:00 PM,AEP,16041
1/1/2009 10:00:00 PM,1/1/2009 5:00:00 PM,1/1/2009 11:00:00 PM,1/1/2009 6:00:00 PM,AEP,17169
1/1/2009 11:00:00 PM,1/1/2009 6:00:00 PM,1/2/2009 12:00:00 AM,1/1/2009 7:00:00 PM,AEP,17729
1/2/2009 12:00:00 AM,1/1/2009 7:00:00 PM,1/2/2009 1:00:00 AM,1/1/2009 8:00:00 PM,AEP,17709
1/2/2009 1:00:00 AM,1/1/2009 8:00:00 PM,1/2/2009 2:00:00 AM,1/1/2009 9:00:00 PM,AEP,17535
1/2/2009 2:00:00 AM,1/1/2009 9:00:00 PM,1/2/2009 3:00:00 AM,1/1/2009 10:00:00 PM,AEP,17177
1/2/2009 3:00:00 AM,1/1/2009 10:00:00 PM,1/2/2009 4:00:00 AM,1/1/2009 11:00:00 PM,AEP,16628
1/2/2009 4:00:00 AM,1/1/2009 11:00:00 PM,1/2/2009 5:00:00 AM,1/2/2009 12:00:00 AM,AEP,15723
1/2/2009 5:00:00 AM,1/2/2009 12:00:00 AM,1/2/2009 6:00:00 AM,1/2/2009 1:00:00 AM,AEP,15155
1/2/2009 6:00:00 AM,1/2/2009 1:00:00 AM,1/2/2009 7:00:00 AM,1/2/2009 2:00:00 AM,AEP,14819
