datetime_beginning_utc,datetime_beginning_ept,datetime_ending_utc,datetime_ending_ept,load_area,estimated_load_hourly
1/2/2010 7:00:00 AM,1/2/2010 2:00:00 AM,1/2/2010 8:00:00 AM,1/2/2010 3:00:00 AM,AEP,16736
1/2/2010 8:00:00 AM,1/2/2010 3:00:00 AM,1/2/2010 9:00:00 AM,1/2/2010 4:00:00 AM,AEP,16722
1/2/2010 9:00:00 AM,1/2/2010 4:00:00 AM,1/2/2010 10:00:00 AM,1/2/2010 5:00:00 AM,AEP,16989
1/2/2010 10:00:00 AM,1/2/2010 5:00:00 AM,1/2/2010 11:00:00 AM,1/2/2010 6:00:00 AM,AEP,17270
1/2/2010 11:00:00 AM,1/2/2010 6:00:00 AM,1/2/2010 12:00:00 PM,1/2/2010 7:00:00 AM,AEP,17770
1/2/2010 12:00:00 PM,1/2/2010 7:00:00 AM,1/2/2010 1:00:00 PM,1/2/2010 8:00:00 AM,AEP,18356
1/2/2010 1:00:00 PM,1/2/2010 8:00:00 AM,1/2/2010 2:00:00 PM,1/2/2010 9:00:00 AM,AEP,18666
1/2/2010 2:00:00 PM,1/2/2010 9:00:00 AM,1/2/2010 3:00:00 PM,1/2/2010 10:00:00 AM,AEP,18940
1/2/2010 3:00:00 PM,1/2/2010 10:00:00 AM,1/2/2010 4:00:00 PM,1/2/2010 11:00:00 AM,AEP,18965
1/2/2010 4:00:00 PM,1/2/2010 11:00:00 AM,1/2/2010 5:00:00 PM,1/2/2010 12:00:00 PM,AEP,18936
1/2/2010 5:00:00 PM,1/2/2010 12:00:00 PM,1/2/2010 6:00:00 PM,1/2/2010 1:00:00 PM,AEP,18782
1/2/2010 6:00:00 PM,1/2/2010 1:00:00 PM,1/2/2010 7:00:00 PM,1/2/2010 2:00:00 PM,AEP,18705
1/2/2010 7:00:00 PM,1/2/2010 2:00:00 PM,1/2/2010 8:00:00 PM,1/2/2010 3:00:00 PM,AEP,18506
1/2/2010 8:00:00 PM,1/2/2010 3:00:00 PM,1/2/2010 9:00:00 PM,1/2/2010 4:00:00 PM,AEP,18620
1/2/2010 9:00:00 PM,1/2/2010 4:00:00 PM,1/2/2010 10:00:00 PM,1/2/2010 5:00:00 PM,AEP,18993
1/2/2010 10:00:00 PM,1/2/2010 5:00:00 PM,1/2/2010 11:00:00 PM,1/2/2010 6:00:00 PM,AEP,20017
1/2/2010 11:00:00 PM,1/2/2010 6:00:00 PM,1/3/2010 12:00:00 AM,1/2/2010 7:00:00 PM,AEP,20537
1/3/2010 12:00:00 AM,1/2/2010 7:00:00 PM,1/3/2010 1:00:00 AM,1/2/2010 8:00:00 PM,AEP,20439
1/3/2010 1:00:00 AM,1/2/2010 8:00:00 PM,1/3/2010 2:00:00 AM,1/2/2010 9:00:00 PM,AEP,20248
1/3/2010 2:00:00 AM,1/2/2010 9:00:00 PM,1/3/2010 3:00:00 AM,1/2/2010 10:00:00 PM,AEP,19987
1/3/2010 3:00:00 AM,1/2/2010 10:00:00 PM,1/3/2010 4:00:00 AM,1/2/2010 11:00:00 PM,AEP,19519
1/3/2010 4:00:00 AM,1/2/2010 11:00:00 PM,1/3/2010 5:00:00 AM,1/3/2010 12:00:00 AM,AEP,18970
1/3/2010 5:00:00 AM,1/3/2010 12:00:00 AM,1/3/2010 6:00:00 AM,1/3/2010 1:00:00 AM,AEP,18485
1/3/2010 6:00:00 AM,1/3/2010 1:00:00 AM,1/3/2010 7:00:00 AM,1/3/2010 2:00:00 AM,AEP,18237
1/3/2010 7:00:00 AM,1/3/2010 2:00:00 AM,1/3/2010 8:00:00 AM,1/3/2010 3:00:00 AM,AEP,18225
1/3/2010 8:00:00 AM,1/3/2010 3:00:00 AM,1/3/2010 9:00:00 AM,1/3/2010 4:00:00 AM,AEP,18172
1/3/2010 9:00:00 AM,1/3/2010 4:00:00 AM,1/3/2010 10:00:00 AM,1/3/2010 5:00:00 AM,AEP,18376
1/3/2010 10:00:00 AM,1/3/2010 5:00:00 AM,1/3/2010 11:00:00 AM,1/3/2010 6:00:00 AM,AEP,18664
1/3/2010 11:00:00 AM,1/3/2010 6:00:00 AM,1/3/2010 12:00:00 PM,1/3/2010 7:00:00 AM,AEP,19244
1/3/2010 12:00:00 PM,1/3/2010 7:00:00 AM,1/3/2010 1:00:00 PM,1/3/2010 8:00:00 AM,AEP,19763
1/3/2010 1:00:00 PM,1/3/2010 8:00:00 AM,1/3/2010 2:00:00 PM,1/3/2010 9:00:00 AM,AEP,20081
1/3/2010 2:00:00 PM,1/3/2010 9:00:00 AM,1/3/2010 3:00:00 PM,1/3/2010 10:00:00 AM,AEP,20012
1/3/2010 3:00:00 PM,1/3/2010 10:00:00 AM,1/3/2010 4:00:00 PM,1/3/2010 11:00:00 AM,AEP,19760
1/3/2010 4:00:00 PM,1/3/2010 11:00:00 AM,1/3/2010 5:00:00 PM,1/3/2010 12:00:00 PM,AEP,19323
1/3/2010 5:00:00 PM,1/3/2010 12:00:00 PM,1/3/2010 6:00:00 PM,1/3/2010 1:00:00 PM,AEP,18980
1/3/2010 6:00:00 PM,1/3/2010 1:00:00 PM,1/3/2010 7:00:00 PM,1/3/2010 2:00:00 PM,AEP,18607
1/3/2010 7:00:00 PM,1/3/2010 2:00:00 PM,1/3/2010 8:00:00 PM,1/3/2010 3:00:00 PM,AEP,18297
1/3/2010 8:00:00 PM,1/3/2010 3:00:00 PM,1/3/2010 9:00:00 PM,1/3/2010 4:00:00 PM,AEP,18261
1/3/2010 9:00:00 PM,1/3/2010 4:00:00 PM,1/3/2010 10:00:00 PM,1/3/2010 5:00:00 PM,AEP,18784
1/3/2010 10:00:00 PM,1/3/2010 5:00:00 PM,1/3/2010 11:00:00 PM,1/3/2010 6:00:00 PM,AEP,20234
1/3/2010 11:00:00 PM,1/3/2010 6:00:00 PM,1/4/2010 12:00:00 AM,1/3/2010 7:00:00 PM,AEP,21086
1/4/2010 12:00:00 AM,1/3/2010 7:00:00 PM,1/4/2010 1:00:00 AM,1/3/2010 8:00:00 PM,AEP,21122
1/4/2010 1:00:00 AM,1/3/2010 8:00:00 PM,1/4/2010 2:00:00 AM,1/3/2010 9:00:00 PM,AEP,21008
1/4/2010 2:00:00 AM,1/3/2010 9:00:00 PM,1/4/2010 3:00:00 AM,1/3/2010 10:00:00 PM,AEP,20577
1/4/2010 3:00:00 AM,1/3/2010 10:00:00 PM,1/4/2010 4:00:00 AM,1/3/2010 11:00:00 PM,AEP,19611
1/4/2010 4:00:00 AM,1/3/2010 11:00:00 PM,1/4/2010 5:00:00 AM,1/4/2010 12:00:00 AM,AEP,19027
1/4/2010 5:00:00 AM,1/4/2010 12:00:00 AM,1/4/2010 6:00:00 AM,1/4/2010 1:00:00 AM,AEP,18592
1/4/2010 6:00:00 AM,1/4/2010 1:00:00 AM,1/4/2010 7:00:00 AM,1/4/2010 2:00:00 AM,AEP,18394
1/4/2010 7:00:00 AM,1/4/2010 2:00:00 AM,1/4/2010 8:00:00 AM,1/4/2010 3:00:00 AM,AEP,18237
1/4/2010 8:00:00 AM,1/4/2010 3:00:00 AM,1/4/2010 9:00:00 AM,1/4/2010 4:00:00 AM,AEP,18448
1/4/2010 9:00:00 AM,1/4/2010 4:00:00 AM,1/4/2010 10:00:00 AM,1/4/2010 5:00:00 AM,AEP,18773
1/4/2010 10:00:00 AM,1/4/2010 5:00:00 AM,1/4/2010 11:00:00 AM,1/4/2010 6:00:00 AM,AEP,19595
1/4/2010 11:00:00 AM,1/4/2010 6:00:00 AM,1/4/2010 12:00:00 PM,1/4/2010 7:00:00 AM,AEP,21007
1/4/2010 12:00:00 PM,1/4/2010 7:00:00 AM,1/4/2010 1:00:00 PM,1/4/2010 8:00:00 AM,AEP,21889
1/4/2010 1:00:00 PM,1/4/2010 8:00:00 AM,1/4/2010 2:00:00 PM,1/4/2010 9:00:00 AM,AEP,21793
1/4/2010 2:00:00 PM,1/4/2010 9:00:00 AM,1/4/2010 3:00:00 PM,1/4/2010 10:00:00 AM,AEP,21539
1/4/2010 3:00:00 PM,1/4/2010 10:00:00 AM,1/4/2010 4:00:00 PM,1/4/2010 11:00:00 AM,AEP,21270
1/4/2010 4:00:00 PM,1/4/2010 11:00:00 AM,1/4/2010 5:00:00 PM,1/4/2010 12:00:00 PM,AEP,21082
1/4/2010 5:00:00 PM,1/4/2010 12:00:00 PM,1/4/2010 6:00:00 PM,1/4/2010 1:00:00 PM,AEP,20865
1/4/2010 6:00:00 PM,1/4/2010 1:00:00 PM,1/4/2010 7:00:00 PM,1/4/2010 2:00:00 PM,AEP,20688
1/4/2010 7:00:00 PM,1/4/2010 2:00:00 PM,1/4/2010 8:00:00 PM,1/4/2010 3:00:00 PM,AEP,20428
1/4/2010 8:00:00 PM,1/4/2010 3:00:00 PM,1/4/2010 9:00:00 PM,1/4/2010 4:00:00 PM,AEP,20361
1/4/2010 9:00:00 PM,1/4/2010 4:00:00 PM,1/4/2010 10:00:00 PM,1/4/2010 5:00:00 PM,AEP,20547
1/4/2010 10:00:00 PM,1/4/2010 5:00:00 PM,1/4/2010 11:00:00 PM,1/4/2010 6:00:00 PM,AEP,21545
1/4/2010 11:00:00 PM,1/4/2010 6:00:00 PM,1/5/2010 12:00:00 AM,1/4/2010 7:00:00 PM,AEP,21979
1/5/2010 12:00:00 AM,1/4/2010 7:00:00 PM,1/5/2010 1:00:00 AM,1/4/2010 8:00:00 PM,AEP,21875
1/5/2010 1:00:00 AM,1/4/2010 8:00:00 PM,1/5/2010 2:00:00 AM,1/4/2010 9:00:00 PM,AEP,21681
1/5/2010 2:00:00 AM,1/4/2010 9:00:00 PM,1/5/2010 3:00:00 AM,1/4/2010 10:00:00 PM,AEP,21092
1/5/2010 3:00:00 AM,1/4/2010 10:00:00 PM,1/5/2010 4:00:00 AM,1/4/2010 11:00:00 PM,AEP,20246
1/5/2010 4:00:00 AM,1/4/2010 11:00:00 PM,1/5/2010 5:00:00 AM,1/5/2010 12:00:00 AM,AEP,19375
1/5/2010 5:00:00 AM,1/5/2010 12:00:00 AM,1/5/2010 6:00:00 AM,1/5/2010 1:00:00 AM,AEP,18704
1/5/2010 6:00:00 AM,1/5/2010 1:00:00 AM,1/5/2010 7:00:00 AM,1/5/2010 2:00:00 AM,AEP,18344
1/5/2010 7:00:00 AM,1/5/2010 2:00:00 AM,1/5/2010 8:00:00 AM,1/5/2010 3:00:00 AM,AEP,18250
1/5/2010 8:00:00 AM,1/5/2010 3:00:00 AM,1/5/2010 9:00:00 AM,1/5/2010 4:00:00 AM,AEP,18311
1/5/2010 9:00:00 AM,1/5/2010 4:00:00 AM,1/5/2010 10:00:00 AM,1/5/2010 5:00:00 AM,AEP,18526
1/5/2010 10:00:00 AM,1/5/2010 5:00:00 AM,1/5/2010 11:00:00 AM,1/5/2010 6:00:00 AM,AEP,19309
1/5/2010 11:00:00 AM,1/5/2010 6:00:00 AM,1/5/2010 12:00:00 PM,1/5/2010 7:00:00 AM,AEP,20647
1/5/2010 12:00:00 PM,1/5/2010 7:00:00 AM,1/5/2010 1:00:00 PM,1/5/2010 8:00:00 AM,AEP,21440
1/5/2010 1:00:00 PM,1/5/2010 8:00:00 AM,1/5/2010 2:00:00 PM,1/5/2010 9:00:00 AM,AEP,21417
1/5/2010 2:00:00 PM,1/5/2010 9:00:00 AM,1/5/2010 3:00:00 PM,1/5/2010 10:00:00 AM,AEP,21562
1/5/2010 3:00:00 PM,1/5/2010 10:00:00 AM,1/5/2010 4:00:00 PM,1/5/2010 11:00:00 AM,AEP,21353
1/5/2010 4:00:00 PM,1/5/2010 11:00:00 AM,1/5/2010 5:00:00 PM,1/5/2010 12:00:00 PM,AEP,21153
1/5/2010 5:00:00 PM,1/5/2010 12:00:00 PM,1/5/2010 6:00:00 PM,1/5/2010 1:00:00 PM,AEP,20982
1/5/2010 6:00:00 PM,1/5/2010 1:00:00 PM,1/5/2010 7:00:00 PM,1/5/2010 2:00:00 PM,AEP,20912
1/5/2010 7:00:00 PM,1/5/2010 2:00:00 PM,1/5/2010 8:00:00 PM,1/5/2010 3:00:00 PM,AEP,20706
1/5/2010 8:00:00 PM,1/5/2010 3:00:00 PM,1/5/2010 9:00:00 PM,1/5/2010 4:00:00 PM,AEP,20566
1/5/2010 9:00:00 PM,1/5/2010 4:00:00 PM,1/5/2010 10:00:00 PM,1/5/2010 5:00:00 PM,AEP,20757
1/5/2010 10:00:00 PM,1/5/2010 5:00:00 PM,1/5/2010 11:00:00 PM,1/5/2010 6:00:00 PM,AEP,21616
1/5/2010 11:00:00 PM,1/5/2010 6:00:00 PM,1/6/2010 12:00:00 AM,1/5/2010 7:00:00 PM,AEP,22040
1/6/2010 12:00:00 AM,1/5/2010 7:00:00 PM,1/6/2010 1:00:00 AM,1/5/2010 8:00:00 PM,AEP,21862
1/6/2010 1:00:00 AM,1/5/2010 8:00:00 PM,1/6/2010 2:00:00 AM,1/5/2010 9:00:00 PM,AEP,21616
1/6/2010 2:00:00 AM,1/5/2010 9:00:00 PM,1/6/2010 3:00:00 AM,1/5/2010 10:00:00 PM,AEP,21059
1/6/2010 3:00:00 AM,1/5/2010 10:00:00 PM,1/6/2010 4:00:00 AM,1/5/2010 11:00:00 PM,AEP,20148
1/6/2010 4:00:00 AM,1/5/2010 11:00:00 PM,1/6/2010 5:00:00 AM,1/6/2010 12:00:00 AM,AEP,19324
1/6/2010 5:00:00 AM,1/6/2010 12:00:00 AM,1/6/2010 6:00:00 AM,1/6/2010 1:00:00 AM,AEP,18594
1/6/2010 6:00:00 AM,1/6/2010 1:00:00 AM,1/6/2010 7:00:00 AM,1/6/2010 2:00:00 AM,AEP,18283
1/6/2010 7:00:00 AM,1/6/2010 2:00:00 AM,1/6/2010 8:00:00 AM,1/6/2010 3:00:00 AM,AEP,18010
1/6/2010 8:00:00 AM,1/6/2010 3:00:00 AM,1/6/2010 9:00:00 AM,1/6/2010 4:00:00 AM,AEP,18115
1/6/2010 9:00:00 AM,1/6/2010 4:00:00 AM,1/6/2010 10:00:00 AM,1/6/2010 5:00:00 AM,AEP,18384
1/6/2010 10:00:00 AM,1/6/2010 5:00:00 AM,1/6/2010 11:00:00 AM,1/6/2010 6:00:00 AM,AEP,19133
1/6/2010 11:00:00 AM,1/6/2010 6:00:00 AM,1/6/2010 12:00:00 PM,1/6/2010 7:00:00 AM,AEP,20374
1/6/2010 12:00:00 PM,1/6/2010 7:00:00 AM,1/6/2010 1:00:00 PM,1/6/2010 8:00:00 AM,AEP,21205
1/6/2010 1:00:00 PM,1/6/2010 8:00:00 AM,1/6/2010 2:00:00 PM,1/6/2010 9:00:00 AM,AEP,21146
1/6/2010 2:00:00 PM,1/6/2010 9:00:00 AM,1/6/2010 3:00:00 PM,1/6/2010 10:00:00 AM,AEP,21013
1/6/2010 3:00:00 PM,1/6/2010 10:00:00 AM,1/6/2010 4:00:00 PM,1/6/2010 11:00:00 AM,AEP,20925
1/6/2010 4:00:00 PM,1/6/2010 11:00:00 AM,1/6/2010 5:00:00 PM,1/6/2010 12:00:00 PM,AEP,20765
1/6/2010 5:00:00 PM,1/6/2010 12:00:00 PM,1/6/2010 6:00:00 PM,1/6/2010 1:00:00 PM,AEP,20522
1/6/2010 6:00:00 PM,1/6/2010 1:00:00 PM,1/6/2010 7:00:00 PM,1/6/2010 2:00:00 PM,AEP,20241
1/6/2010 7:00:00 PM,1/6/2010 2:00:00 PM,1/6/2010 8:00:00 PM,1/6/2010 3:00:00 PM,AEP,20026
1/6/2010 8:00:00 PM,1/6/2010 3:00:00 PM,1/6/2010 9:00:00 PM,1/6/2010 4:00:00 PM,AEP,19831
1/6/2010 9:00:00 PM,1/6/2010 4:00:00 PM,1/6/2010 10:00:00 PM,1/6/2010 5:00:00 PM,AEP,20105
1/6/2010 10:00:00 PM,1/6/2010 5:00:00 PM,1/6/2010 11:00:00 PM,1/6/2010 6:00:00 PM,AEP,20918
1/6/2010 11:00:00 PM,1/6/2010 6:00:00 PM,1/7/2010 12:00:00 AM,1/6/2010 7:00:00 PM,AEP,21442
1/7/2010 12:00:00 AM,1/6/2010 7:00:00 PM,1/7/2010 1:00:00 AM,1/6/2010 8:00:00 PM,AEP,21375
1/7/2010 1:00:00 AM,1/6/2010 8:00:00 PM,1/7/2010 2:00:00 AM,1/6/2010 9:00:00 PM,AEP,21238
1/7/2010 2:00:00 AM,1/6/2010 9:00:00 PM,1/7/2010 3:00:00 AM,1/6/2010 10:00:00 PM,AEP,20880
1/7/2010 3:00:00 AM,1/6/2010 10:00:00 PM,1/7/2010 4:00:00 AM,1/6/2010 11:00:00 PM,AEP,19986
1/7/2010 4:00:00 AM,1/6/2010 11:00:00 PM,1/7/2010 5:00:00 AM,1/7/2010 12:00:00 AM,AEP,19170
1/7/2010 5:00:00 AM,1/7/2010 12:00:00 AM,1/7/2010 6:00:00 AM,1/7/2010 1:00:00 AM,AEP,18483
1/7/2010 6:00:00 AM,1/7/2010 1:00:00 AM,1/7/2010 7:00:00 AM,1/7/2010 2:00:00 AM,AEP,18088
1/7/2010 7:00:00 AM,1/7/2010 2:00:00 AM,1/7/2010 8:00:00 AM,1/7/2010 3:00:00 AM,AEP,17984
1/7/2010 8:00:00 AM,1/7/2010 3:00:00 AM,1/7/2010 9:00:00 AM,1/7/2010 4:00:00 AM,AEP,17978
1/7/2010 9:00:00 AM,1/7/2010 4:00:00 AM,1/7/2010 10:00:00 AM,1/7/2010 5:00:00 AM,AEP,18300
1/7/2010 10:00:00 AM,1/7/2010 5:00:00 AM,1/7/2010 11:00:00 AM,1/7/2010 6:00:00 AM,AEP,19143
1/7/2010 11:00:00 AM,1/7/2010 6:00:00 AM,1/7/2010 12:00:00 PM,1/7/2010 7:00:00 AM,AEP,20623
1/7/2010 12:00:00 PM,1/7/2010 7:00:00 AM,1/7/2010 1:00:00 PM,1/7/2010 8:00:00 AM,AEP,21561
1/7/2010 1:00:00 PM,1/7/2010 8:00:00 AM,1/7/2010 2:00:00 PM,1/7/2010 9:00:00 AM,AEP,21323
1/7/2010 2:00:00 PM,1/7/2010 9:00:00 AM,1/7/2010 3:00:00 PM,1/7/2010 10:00:00 AM,AEP,21056
1/7/2010 3:00:00 PM,1/7/2010 10:00:00 AM,1/7/2010 4:00:00 PM,1/7/2010 11:00:00 AM,AEP,20809
1/7/2010 4:00:00 PM,1/7/2010 11:00:00 AM,1/7/2010 5:00:00 PM,1/7/2010 12:00:00 PM,AEP,20551
1/7/2010 5:00:00 PM,1/7/2010 12:00:00 PM,1/7/2010 6:00:00 PM,1/7/2010 1:00:00 PM,AEP,20326
1/7/2010 6:00:00 PM,1/7/2010 1:00:00 PM,1/7/2010 7:00:00 PM,1/7/2010 2:00:00 PM,AEP,20126
1/7/2010 7:00:00 PM,1/7/2010 2:00:00 PM,1/7/2010 8:00:00 PM,1/7/2010 3:00:00 PM,AEP,20098
1/7/2010 8:00:00 PM,1/7/2010 3:00:00 PM,1/7/2010 9:00:00 PM,1/7/2010 4:00:00 PM,AEP,19997
1/7/2010 9:00:00 PM,1/7/2010 4:00:00 PM,1/7/2010 10:00:00 PM,1/7/2010 5:00:00 PM,AEP,20145
1/7/2010 10:00:00 PM,1/7/2010 5:00:00 PM,1/7/2010 11:00:00 PM,1/7/2010 6:00:00 PM,AEP,20814
1/7/2010 11:00:00 PM,1/7/2010 6:00:00 PM,1/8/2010 12:00:00 AM,1/7/2010 7:00:00 PM,AEP,21291
1/8/2010 12:00:00 AM,1/7/2010 7:00:00 PM,1/8/2010 1:00:00 AM,1/7/2010 8:00:00 PM,AEP,20987
1/8/2010 1:00:00 AM,1/7/2010 8:00:00 PM,1/8/2010 2:00:00 AM,1/7/2010 9:00:00 PM,AEP,20657
1/8/2010 2:00:00 AM,1/7/2010 9:00:00 PM,1/8/2010 3:00:00 AM,1/7/2010 10:00:00 PM,AEP,19939
1/8/2010 3:00:00 AM,1/7/2010 10:00:00 PM,1/8/2010 4:00:00 AM,1/7/2010 11:00:00 PM,AEP,19255
1/8/2010 4:00:00 AM,1/7/2010 11:00:00 PM,1/8/2010 5:00:00 AM,1/8/2010 12:00:00 AM,AEP,18658
1/8/2010 5:00:00 AM,1/8/2010 12:00:00 AM,1/8/2010 6:00:00 AM,1/8/2010 1:00:00 AM,AEP,18166
1/8/2010 6:00:00 AM,1/8/2010 1:00:00 AM,1/8/2010 7:00:00 AM,1/8/2010 2:00:00 AM,AEP,17979
1/8/2010 7:00:00 AM,1/8/2010 2:00:00 AM,1/8/2010 8:00:00 AM,1/8/2010 3:00:00 AM,AEP,17995
1/8/2010 8:00:00 AM,1/8/2010 3:00:00 AM,1/8/2010 9:00:00 AM,1/8/2010 4:00:00 AM,AEP,18235
1/8/2010 9:00:00 AM,1/8/2010 4:00:00 AM,1/8/2010 10:00:00 AM,1/8/2010 5:00:00 AM,AEP,18656
1/8/2010 10:00:00 AM,1/8/2010 5:00:00 AM,1/8/2010 11:00:00 AM,1/8/2010 6:00:00 AM,AEP,19515
1/8/2010 11:00:00 AM,1/8/2010 6:00:00 AM,1/8/2010 12:00:00 PM,1/8/2010 7:00:00 AM,AEP,20872
1/8/2010 12:00:00 PM,1/8/2010 7:00:00 AM,1/8/2010 1:00:00 PM,1/8/2010 8:00:00 AM,AEP,21778
1/8/2010 1:00:00 PM,1/8/2010 8:00:00 AM,1/8/2010 2:00:00 PM,1/8/2010 9:00:00 AM,AEP,22031
1/8/2010 2:00:00 PM,1/8/2010 9:00:00 AM,1/8/2010 3:00:00 PM,1/8/2010 10:00:00 AM,AEP,22098
1/8/2010 3:00:00 PM,1/8/2010 10:00:00 AM,1/8/2010 4:00:00 PM,1/8/2010 11:00:00 AM,AEP,21880
1/8/2010 4:00:00 PM,1/8/2010 11:00:00 AM,1/8/2010 5:00:00 PM,1/8/2010 12:00:00 PM,AEP,21623
1/8/2010 5:00:00 PM,1/8/2010 12:00:00 PM,1/8/2010 6:00:00 PM,1/8/2010 1:00:00 PM,AEP,21314
1/8/2010 6:00:00 PM,1/8/2010 1:00:00 PM,1/8/2010 7:00:00 PM,1/8/2010 2:00:00 PM,AEP,21101
1/8/2010 7:00:00 PM,1/8/2010 2:00:00 PM,1/8/2010 8:00:00 PM,1/8/2010 3:00:00 PM,AEP,20815
1/8/2010 8:00:00 PM,1/8/2010 3:00:00 PM,1/8/2010 9:00:00 PM,1/8/2010 4:00:00 PM,AEP,20691
1/8/2010 9:00:00 PM,1/8/2010 4:00:00 PM,1/8/2010 10:00:00 PM,1/8/2010 5:00:00 PM,AEP,20795
1/8/2010 10:00:00 PM,1/8/2010 5:00:00 PM,1/8/2010 11:00:00 PM,1/8/2010 6:00:00 PM,AEP,21515
1/8/2010 11:00:00 PM,1/8/2010 6:00:00 PM,1/9/2010 12:00:00 AM,1/8/2010 7:00:00 PM,AEP,21942
1/9/2010 12:00:00 AM,1/8/2010 7:00:00 PM,1/9/2010 1:00:00 AM,1/8/2010 8:00:00 PM,AEP,21597
1/9/2010 1:00:00 AM,1/8/2010 8:00:00 PM,1/9/2010 2:00:00 AM,1/8/2010 9:00:00 PM,AEP,21379
1/9/2010 2:00:00 AM,1/8/2010 9:00:00 PM,1/9/2010 3:00:00 AM,1/8/2010 10:00:00 PM,AEP,20939
1/9/2010 3:00:00 AM,1/8/2010 10:00:00 PM,1/9/2010 4:00:00 AM,1/8/2010 11:00:00 PM,AEP,20215
1/9/2010 4:00:00 AM,1/8/2010 11:00:00 PM,1/9/2010 5:00:00 AM,1/9/2010 12:00:00 AM,AEP,19364
1/9/2010 5:00:00 AM,1/9/2010 12:00:00 AM,1/9/2010 6:00:00 AM,1/9/2010 1:00:00 AM,AEP,18663
1/9/2010 6:00:00 AM,1/9/2010 1:00:00 AM,1/9/2010 7:00:00 AM,1/9/2010 2:00:00 AM,AEP,18392
1/9/2010 7:00:00 AM,1/9/2010 2:00:00 AM,1/9/2010 8:00:00 AM,1/9/2010 3:00:00 AM,AEP,18231
